outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry,date
115410,4247,H5N1 (HPAI non. Plt),,3/03/2023,4/07/2023,Resolved,1,,Rockingham County,Birds,Domestic,No,38.384,-78.989,domestic,FALSE,POINT (-78.99169921875 38.38472766885084),2023-03-03
99295,4247,empty strain - H5N1 (HPAI non. Plt),,8/03/2022,30/06/2022,Resolved,1,,Dubois County,Aythya americana,Wild,No,38.392,-86.941,wild,FALSE,POINT (-86.94580078125 38.393338888322376),2022-03-08
111444,4247,H5N1 (HPAI non. Plt),,18/12/2022,25/04/2023,Resolved,1,,St. Clair County,Birds,Domestic,No,38.533,-89.984,domestic,FALSE,POINT (-89.989013671875 38.53097889440025),2022-12-18
132564,4247,H5N1 (HPAI non. Plt),,15/02/2024,20/06/2024,Resolved,1,,Charles County ,Birds,Domestic,No,38.53,-76.978,domestic,FALSE,POINT (-76.981201171875 38.53097889440025),2024-02-15
151602,4247,H5N1 (HPAI non. Plt),,6/02/2025,,Continuing,1,,Sussex County,Birds,Domestic,No,38.69,-75.386,domestic,FALSE,POINT (-75.38818359375 38.694085047568336),2025-02-06
97454,4247,empty strain - H5N1 (HPAI non. Plt),,8/02/2022,17/05/2022,Resolved,1,,Fauquier County,Birds,Domestic,No,38.736,-77.798,domestic,FALSE,POINT (-77.794189453125 38.736946065675994),2022-02-08
115310,4247,H5N1 (HPAI non. Plt),,19/10/2022,31/12/2022,Resolved,1,,District of Columbia,Parulidae (incognita),Wild,No,38.875,-77.012,wild,FALSE,POINT (-77.01416015625 38.87392853923629),2022-10-19
104357,4247,H5N1 (HPAI non. Plt),,3/06/2022,30/06/2022,Resolved,1,,District of Columbia,Anas platyrhynchos,Wild,No,38.879,-77.039,wild,FALSE,POINT (-77.0361328125 38.88248119755082),2022-06-03
107088,4247,H5N1 (HPAI non. Plt),,12/09/2022,24/02/2023,Resolved,1,,Anne Arundel County,Birds,Domestic,No,38.977,-76.485,domestic,FALSE,POINT (-76.48681640625 38.97649248553938),2022-09-12
151589,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Montgomery County,Birds,Domestic,No,39.084,-77.152,domestic,FALSE,POINT (-77.156982421875 39.08743603215885),2025-01-27
98111,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Cape May County,Anas platyrhynchos,Wild,No,39.095,-74.809,wild,FALSE,POINT (-74.805908203125 39.09596293630548),2022-02-23
107089,4247,H5N1 (HPAI non. Plt),,20/09/2022,28/02/2023,Resolved,1,,Kent County,Birds,Domestic,No,39.168,-75.522,domestic,FALSE,POINT (-75.52001953125 39.16414104768742),2022-09-20
107090,4247,H5N1 (HPAI non. Plt),,17/09/2022,28/02/2023,Resolved,1,,Kent County,Birds,Domestic,No,39.175,-75.53,domestic,FALSE,POINT (-75.531005859375 39.17265867042994),2022-09-17
97457,4247,empty strain - H5N1 (HPAI non. Plt),,9/02/2022,30/06/2022,Resolved,1,,Kent County,Anas americana,Wild,No,39.179,-75.533,wild,FALSE,POINT (-75.531005859375 39.1811752615875),2022-02-09
97455,4247,empty strain - H5N1 (HPAI non. Plt),,2/02/2022,30/06/2022,Resolved,1,,Kent County,Aythya affinis,Wild,No,39.231,-76.084,wild,FALSE,POINT (-76.080322265625 39.23225314171489),2022-02-02
102677,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,24/09/2022,Resolved,1,,Johnson County,Birds,Domestic,No,39.467,-86.046,domestic,FALSE,POINT (-86.044921875 39.47012512235818),2022-04-21
151585,4247,H5N1 (HPAI non. Plt),,18/01/2025,,Continuing,1,,Shelby County,Birds,Domestic,No,39.521,-85.778,domestic,FALSE,POINT (-85.78125 39.520992293571965),2025-01-18
152605,4247,H5N1 (HPAI non. Plt),,21/02/2025,,Continuing,1,,Union County,Birds,Domestic,No,39.635,-84.931,domestic,FALSE,POINT (-84.935302734375 39.631076770083666),2025-02-21
151591,4247,H5N1 (HPAI non. Plt),,31/01/2025,,Continuing,1,,Adams County,Birds,Domestic,No,39.83,-77.231,domestic,FALSE,POINT (-77.23388671875 39.83385008019448),2025-01-31
101097,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,5/09/2022,Resolved,1,,Franklin County,Birds,Domestic,No,39.887,-83.01,domestic,FALSE,POINT (-83.0126953125 39.8844501782344),2022-03-27
100290,4247,empty strain - H5N1 (HPAI non. Plt),,24/03/2022,30/06/2022,Resolved,1,,Chester County,Haliaeetus leucocephalus,Wild,No,39.955,-75.591,wild,FALSE,POINT (-75.5859375 39.95185892663005),2022-03-24
132562,4247,H5N1 (HPAI non. Plt),,17/02/2024,21/06/2024,Resolved,1,,Franklin County,Birds,Domestic,No,39.954,-82.999,domestic,FALSE,POINT (-83.001708984375 39.95185892663005),2024-02-17
108368,4247,H5N1 (HPAI non. Plt),,20/10/2022,22/02/2023,Resolved,1,,Ocean County,Birds,Domestic,No,39.964,-74.206,domestic,FALSE,POINT (-74.20166015625 39.96028035429569),2022-10-20
107354,4247,H5N1 (HPAI non. Plt),,22/09/2022,1/03/2023,Resolved,1,,Lancaster County,Birds,Domestic,No,40.0178,-76.3011,domestic,FALSE,POINT (-76.300048828125 40.019201307686785),2022-09-22
112355,4247,H5N1 (HPAI non. Plt),,30/12/2022,16/05/2023,Resolved,1,,Licking County,Birds,Domestic,No,40.057,-82.404,domestic,FALSE,POINT (-82.408447265625 40.05284760182397),2022-12-30
151023,4247,H5N1 (HPAI non. Plt),,24/01/2025,,Continuing,1,,Randolph County,Birds,Domestic,No,40.172,-84.982,domestic,FALSE,POINT (-84.979248046875 40.17047886718112),2025-01-24
108635,4247,H5N1 (HPAI non. Plt),,2/11/2022,9/04/2023,Resolved,1,,Dauphin County,Birds,Domestic,No,40.297,-76.826,domestic,FALSE,POINT (-76.827392578125 40.296286517117125),2022-11-02
107403,4247,H5N1 (HPAI non. Plt),,2/09/2022,14/02/2023,Resolved,1,,Westmoreland County,Birds,Domestic,No,40.302,-79.539,domestic,FALSE,POINT (-79.541015625 40.304665382591764),2022-09-02
107404,4247,H5N1 (HPAI non. Plt),,2/10/2022,3/02/2023,Resolved,1,,Berks County,Birds,Domestic,No,40.325,-75.934,domestic,FALSE,POINT (-75.9375 40.32141999593438),2022-10-02
109105,4247,H5N1 (HPAI non. Plt),,9/11/2022,16/04/2023,Resolved,1,,Berks County,Birds,Domestic,No,40.328,-75.93,domestic,FALSE,POINT (-75.926513671875 40.32979574370208),2022-11-09
108591,4247,H5N1 (HPAI non. Plt),,31/10/2022,4/03/2023,Resolved,1,,Allegheny County,Birds,Domestic,No,40.44,-80.009,domestic,FALSE,POINT (-80.013427734375 40.438585867043315),2022-10-31
113843,4247,H5N1 (HPAI non. Plt),,27/01/2023,21/06/2023,Resolved,1,,Allegheny County,Birds,Domestic,No,40.44,-79.995,domestic,FALSE,POINT (-79.991455078125 40.438585867043315),2023-01-27
98929,4247,empty strain - H5N1 (HPAI non. Plt),,6/03/2022,9/08/2022,Resolved,1,,McLean County,Birds,Domestic,No,40.501,-88.922,domestic,FALSE,POINT (-88.92333984375 40.497092372695676),2022-03-06
116010,4247,H5N1 (HPAI non. Plt),,28/02/2023,14/07/2023,Resolved,1,,Mifflin County,Birds,Domestic,No,40.597,-77.577,domestic,FALSE,POINT (-77.574462890625 40.597270634420255),2023-02-28
131968,4247,H5N1 (HPAI non. Plt),,2/02/2024,8/06/2024,Resolved,1,,Schuylkill County,Birds,Domestic,No,40.688,-76.198,domestic,FALSE,POINT (-76.201171875 40.68896903762433),2024-02-02
106870,4247,empty strain - H5N1 (HPAI non. Plt),,7/09/2022,21/02/2023,Resolved,1,,Allen County,Birds,Domestic,No,40.749,-84.097,domestic,FALSE,POINT (-84.100341796875 40.747256962804215),2022-09-07
107150,4247,H5N1 (HPAI non. Plt),,20/09/2022,31/12/2022,Resolved,1,,Nassau County,Rynchops niger,Wild,No,40.757,-73.621,wild,FALSE,POINT (-73.619384765625 40.75557964275589),2022-09-20
152599,4247,H5N1 (HPAI non. Plt),,11/02/2025,,Continuing,1,,Stark County,Birds,Domestic,No,40.799,-81.375,domestic,FALSE,POINT (-81.375732421875 40.79717741518766),2025-02-11
108978,4247,H5N1 (HPAI non. Plt),,27/10/2022,31/12/2022,Resolved,1,,Suffolk County,"Estrildidae (incognita), Psittacidae (incognita)",Wild,No,40.82,-73.222,wild,FALSE,POINT (-73.223876953125 40.822123575169456),2022-10-27
113101,4247,H5N1 (HPAI non. Plt),,16/01/2023,27/06/2023,Resolved,1,,Suffolk County,Birds,Domestic,No,40.826,-73.232,domestic,FALSE,POINT (-73.23486328125 40.822123575169456),2023-01-16
109164,4247,H5N1 (HPAI non. Plt),,9/10/2022,13/02/2023,Resolved,1,,Warren County,Birds,Domestic,No,40.827,-75.076,domestic,FALSE,POINT (-75.08056640625 40.83043687764922),2022-10-09
152598,4247,H5N1 (HPAI non. Plt),,18/02/2025,,Continuing,1,,Butler County,Birds,Domestic,No,40.859,-79.897,domestic,FALSE,POINT (-79.892578125 40.85537053192493),2025-02-18
106592,4247,H5N1 (HPAI non. Plt),,1/08/2022,14/02/2023,Resolved,1,,Ashland County,Birds,Domestic,No,40.891,-82.305,domestic,FALSE,POINT (-82.3095703125 40.88860081193033),2022-08-01
108623,4247,H5N1 (HPAI non. Plt),,26/10/2022,3/03/2023,Resolved,1,,Bergen County,Birds,Domestic,No,40.903,-74.03,domestic,FALSE,POINT (-74.02587890625 40.90520969727359),2022-10-26
97908,4247,empty strain - H5N1 (HPAI non. Plt),,13/02/2022,1/08/2022,Resolved,1,,Suffolk County,Birds,Domestic,No,40.937,-72.702,domestic,FALSE,POINT (-72.696533203125 40.93841495689796),2022-02-13
151606,4247,H5N1 (HPAI non. Plt),,19/02/2025,,Continuing,1,,Jasper County,Birds,Domestic,No,40.936,-87.151,domestic,FALSE,POINT (-87.154541015625 40.93841495689796),2025-02-19
101872,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,30/06/2022,Resolved,1,,Suffolk County,Phasianidae (incognita),Wild,No,40.961,-72.709,wild,FALSE,POINT (-72.70751953125 40.963307953073524),2022-03-25
99258,4247,empty strain - H5N1 (HPAI non. Plt),,26/02/2022,30/06/2022,Resolved,1,,Suffolk County,Calidris alba,Wild,No,40.974,-72.67,wild,FALSE,POINT (-72.674560546875 40.971603532799094),2022-02-26
102982,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,30/06/2022,Resolved,1,,Suffolk County,Corvus ossifragus,Wild,No,40.97,-72.653,wild,FALSE,POINT (-72.652587890625 40.971603532799094),2022-04-08
107405,4247,H5N1 (HPAI non. Plt),,29/09/2022,17/02/2023,Resolved,1,,Monroe County,Birds,Domestic,No,40.983,-75.192,domestic,FALSE,POINT (-75.1904296875 40.979898069620134),2022-09-29
151503,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Monroe County,Birds,Domestic,No,40.987,-75.195,domestic,FALSE,POINT (-75.1904296875 40.98819156349393),2025-01-27
104185,4247,H5N1 (HPAI non. Plt),,1/06/2022,31/10/2022,Resolved,1,,Allen County,Birds,Domestic,No,41.067,-85.161,domestic,FALSE,POINT (-85.166015625 41.07106913080642),2022-06-01
103355,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,9/10/2022,Resolved,1,,Allen County,Birds,Domestic,No,41.081,-85.094,domestic,FALSE,POINT (-85.089111328125 41.07935114946898),2022-05-10
106873,4247,H5N1 (HPAI non. Plt),,9/09/2022,14/02/2023,Resolved,1,,Summit County,Birds,Domestic,No,41.083,-81.52,domestic,FALSE,POINT (-81.5185546875 41.07935114946898),2022-09-09
132567,4247,H5N1 (HPAI non. Plt),,19/02/2024,22/06/2024,Resolved,1,,Allen County,Birds,Domestic,No,41.08,-85.138,domestic,FALSE,POINT (-85.133056640625 41.07935114946898),2024-02-19
132700,4247,H5N1 (HPAI non. Plt),,17/02/2024,25/06/2024,Resolved,1,,Mahoning County,Birds,Domestic,No,41.099,-80.651,domestic,FALSE,POINT (-80.650634765625 41.09591205639546),2024-02-17
107399,4247,H5N1 (HPAI non. Plt),,28/09/2022,6/03/2023,Resolved,1,,Portage County,Birds,Domestic,No,41.157,-81.22,domestic,FALSE,POINT (-81.221923828125 41.153842357114485),2022-09-28
152597,4247,H5N1 (HPAI non. Plt),,12/02/2025,,Continuing,1,,Luzerne County,Birds,Domestic,No,41.252,-75.88,domestic,FALSE,POINT (-75.882568359375 41.253032440653186),2025-02-12
105540,4247,H5N1 (HPAI non. Plt),,1/06/2022,30/06/2022,Resolved,1,,Nantucket County,Pandion haliaetus,Wild,No,41.295,-69.979,wild,FALSE,POINT (-69.98291015625 41.29431726315258),2022-06-01
149529,4247,H5N1 (HPAI non. Plt),,19/01/2025,,Continuing,1,,New Haven,Birds,Domestic,No,41.307,-72.926,domestic,FALSE,POINT (-72.92724609375 41.31082388091818),2025-01-19
107406,4247,H5N1 (HPAI non. Plt),,28/09/2022,6/02/2023,Resolved,1,,New Haven County,Birds,Domestic,No,41.325,-72.903,domestic,FALSE,POINT (-72.9052734375 41.32732632036621),2022-09-28
101234,4247,empty strain - H5N1 (HPAI non. Plt),,2/03/2022,30/06/2022,Resolved,1,,Sandusky County,Haliaeetus leucocephalus,Wild,No,41.35,-83.112,wild,FALSE,POINT (-83.111572265625 41.35207214451293),2022-03-02
148264,4247,H5N1 (HPAI non. Plt),,12/01/2025,,Continuing,1,,New London,Birds,Domestic,No,41.355,-72.1,domestic,FALSE,POINT (-72.103271484375 41.35207214451293),2025-01-12
151597,4247,H5N1 (HPAI non. Plt),,30/01/2025,,Continuing,1,,New London County,Birds,Domestic,No,41.355,-72.1,domestic,FALSE,POINT (-72.103271484375 41.35207214451293),2025-01-30
98479,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,12/08/2022,Resolved,1,,New London County,Birds,Domestic,No,41.363,-72.116,domestic,FALSE,POINT (-72.1142578125 41.36031866306709),2022-02-23
142380,4247,H5N1 (HPAI non. Plt),,22/10/2024,,Continuing,1,,Venango County,Birds,Domestic,No,41.397,-79.827,domestic,FALSE,POINT (-79.82666015625 41.39329428878486),2024-10-22
149531,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Putnam County,Birds,Domestic,No,41.426,-73.678,domestic,FALSE,POINT (-73.67431640625 41.42625319507269),2025-01-15
99300,4247,empty strain - H5N1 (HPAI non. Plt),,10/03/2022,30/06/2022,Resolved,1,,Erie County,Larus argentatus,Wild,No,41.444,-82.778,wild,FALSE,POINT (-82.781982421875 41.44272637767213),2022-03-10
104785,4247,H5N1 (HPAI non. Plt),,6/07/2022,31/12/2022,Resolved,1,,Washington County,Larus marinus,Wild,No,41.451,-71.514,wild,FALSE,POINT (-71.510009765625 41.4509614012039),2022-07-06
149525,4247,H5N1 (HPAI non. Plt),,19/01/2025,,Continuing,1,,Washington County,Birds,Domestic,No,41.448,-71.47,domestic,FALSE,POINT (-71.466064453125 41.4509614012039),2025-01-19
106867,4247,H5N1 (HPAI non. Plt),,3/09/2022,12/02/2023,Resolved,1,,Williams County,Birds,Domestic,No,41.474,-84.551,domestic,FALSE,POINT (-84.55078125 41.47566020027821),2022-09-03
103189,4247,empty strain - H5N1 (HPAI non. Plt),,4/05/2022,30/06/2022,Resolved,1,,Cuyahoga County,Falco peregrinus,Wild,No,41.494,-81.685,wild,FALSE,POINT (-81.683349609375 41.49212083968777),2022-05-04
108158,4247,H5N1 (HPAI non. Plt),,16/10/2022,21/02/2023,Resolved,1,,Newport County,Birds,Domestic,No,41.506,-71.291,domestic,FALSE,POINT (-71.290283203125 41.50857729743936),2022-10-16
99297,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Will County,Branta canadensis,Wild,No,41.513,-88.09,wild,FALSE,POINT (-88.08837890625 41.51680395810118),2022-03-09
97917,4247,empty strain - H5N1 (HPAI non. Plt),,16/02/2022,30/06/2022,Resolved,1,,Middlesex County,Anas platyrhynchos,Wild,No,41.555,-72.575,wild,FALSE,POINT (-72.57568359375 41.557921577804194),2022-02-16
131575,4247,H5N1 (HPAI non. Plt),,29/01/2024,4/06/2024,Resolved,1,,Wayne County,Birds,Domestic,No,41.575,-75.254,domestic,FALSE,POINT (-75.25634765625 41.57436130598913),2024-01-29
108634,4247,H5N1 (HPAI non. Plt),,31/10/2022,3/04/2023,Resolved,1,,Sullivan County,Birds,Domestic,No,41.663,-74.677,domestic,FALSE,POINT (-74.674072265625 41.66470503009205),2022-10-31
98116,4247,empty strain - H5N1 (HPAI non. Plt),,7/02/2022,1/08/2022,Resolved,1,,Dutchess County,Phasianidae (incognita),Wild,No,41.673,-73.894,wild,FALSE,POINT (-73.89404296875 41.67291181960209),2022-02-07
100285,4247,empty strain - H5N1 (HPAI non. Plt),,16/03/2022,30/06/2022,Resolved,1,,Barnstable County,Buteo jamaicensis,Wild,No,41.676,-70.345,wild,FALSE,POINT (-70.345458984375 41.67291181960209),2022-03-16
105539,4247,H5N1 (HPAI non. Plt),,1/06/2022,30/06/2022,Resolved,1,,Barnstable County,Morus bassanus,Wild,No,41.676,-70.343,wild,FALSE,POINT (-70.345458984375 41.67291181960209),2022-06-01
105538,4247,H5N1 (HPAI non. Plt),,6/07/2022,31/12/2022,Resolved,1,,Barnstable County,Somateria mollissima,Wild,No,41.68,-70.417,wild,FALSE,POINT (-70.42236328125 41.68111756290651),2022-07-06
98478,4247,empty strain - H5N1 (HPAI non. Plt),,1/03/2022,30/06/2022,Resolved,1,,Barnstable County,Branta canadensis,Wild,No,41.687,-70.3,wild,FALSE,POINT (-70.301513671875 41.68932225997045),2022-03-01
102122,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,30/06/2022,Resolved,1,,Cook County,Phalacrocoracidae (incognita),Wild,No,41.694,-87.567,wild,FALSE,POINT (-87.572021484375 41.697525910759026),2022-04-14
130332,4247,H5N1 (HPAI non. Plt),,1/01/2024,21/05/2024,Resolved,1,,Barnstable 01,Birds,Domestic,No,41.7,-70.303,domestic,FALSE,POINT (-70.301513671875 41.697525910759026),2024-01-01
114305,4247,empty strain - H5N1 (HPAI non. Plt),,6/02/2023,19/06/2023,Resolved,1,,Tioga County,Birds,Domestic,No,41.747,-77.302,domestic,FALSE,POINT (-77.2998046875 41.746725841769376),2023-02-06
102896,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,23/10/2022,Resolved,1,,Kane County,Birds,Domestic,No,41.894,-88.345,domestic,FALSE,POINT (-88.341064453125 41.894099558113965),2022-04-21
106904,4247,H5N1 (HPAI non. Plt),,11/09/2022,17/02/2023,Resolved,1,,Bristol County,Birds,Domestic,No,41.902,-71.093,domestic,FALSE,POINT (-71.092529296875 41.902277040963696),2022-09-11
100489,4247,empty strain - H5N1 (HPAI non. Plt),,17/03/2022,30/06/2022,Resolved,1,,Monroe County,Strix varia,Wild,No,41.908,-83.375,wild,FALSE,POINT (-83.375244140625 41.9104534766642),2022-03-17
127576,4247,H5N1 (HPAI non. Plt),,11/11/2023,14/03/2024,Resolved,1,,Cass County,Birds,Domestic,No,41.912,-86.012,domestic,FALSE,POINT (-86.011962890625 41.9104534766642),2023-11-11
151603,4247,H5N1 (HPAI non. Plt),,7/02/2025,,Continuing,1,,Monroe County,Birds,Domestic,No,41.914,-83.397,domestic,FALSE,POINT (-83.397216796875 41.9104534766642),2025-02-07
98117,4247,empty strain - H5N1 (HPAI non. Plt),,19/02/2022,1/08/2022,Resolved,1,,Ulster County,Birds,Domestic,No,41.944,-73.97,domestic,FALSE,POINT (-73.970947265625 41.94314874732697),2022-02-19
149520,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Plymouth County,Birds,Domestic,No,41.94,-70.65,domestic,FALSE,POINT (-70.653076171875 41.94314874732697),2025-01-15
102694,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,3/10/2022,Resolved,1,,Branch County,Birds,Domestic,No,41.955,-85.033,domestic,FALSE,POINT (-85.0341796875 41.95131994679696),2022-04-24
101100,4247,empty strain - H5N1 (HPAI non. Plt),,26/03/2022,7/09/2022,Resolved,1,,Carroll County,Birds,Domestic,No,42.086,-89.977,domestic,FALSE,POINT (-89.97802734375 42.090070068683985),2022-03-26
112079,4247,H5N1 (HPAI non. Plt),,19/12/2022,31/12/2022,Resolved,1,,Erie County,Melanitta fusca,Wild,No,42.129,-80.085,wild,FALSE,POINT (-80.09033203125 42.13082130188812),2022-12-19
146555,4247,H5N1 (HPAI non. Plt),,23/12/2024,,Continuing,1,,Jackson County,Birds,Domestic,No,42.231,-84.426,domestic,FALSE,POINT (-84.429931640625 42.22851735620853),2024-12-23
98119,4247,empty strain - H5N1 (HPAI non. Plt),,22/02/2022,3/08/2022,Resolved,1,,Kalamazoo County,Birds,Domestic,No,42.256,-85.535,domestic,FALSE,POINT (-85.53955078125 42.25291778330197),2022-02-22
103348,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,13/10/2022,Resolved,1,,Boone County,Birds,Domestic,No,42.268,-88.874,domestic,FALSE,POINT (-88.87939453125 42.26917949243506),2022-05-08
101556,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Kalamazoo County,Cygnus atratus,Wild,No,42.279,-85.585,wild,FALSE,POINT (-85.58349609375 42.2773087742371),2022-03-09
152604,4247,H5N1 (HPAI non. Plt),,15/02/2025,,Continuing,1,,Delaware County,Birds,Domestic,No,42.278,-74.917,domestic,FALSE,POINT (-74.915771484375 42.2773087742371),2025-02-15
148252,4247,H5N1 (HPAI non. Plt),,9/01/2025,,Continuing,1,,Wayne County,Birds,Domestic,No,42.33,-83.043,domestic,FALSE,POINT (-83.045654296875 42.32606244456201),2025-01-09
108619,4247,H5N1 (HPAI non. Plt),,26/10/2022,6/03/2023,Resolved,1,,Middlesex County,Birds,Domestic,No,42.398,-71.142,domestic,FALSE,POINT (-71.1474609375 42.39912215986001),2022-10-26
101085,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,31/08/2022,Resolved,1,,Berkshire County,Birds,Domestic,No,42.465,-73.288,domestic,FALSE,POINT (-73.289794921875 42.463992800170615),2022-03-18
115794,4247,H5N1 (HPAI non. Plt),,8/03/2023,20/07/2023,Resolved,1,,Eaton County,Birds,Domestic,No,42.582,-84.847,domestic,FALSE,POINT (-84.847412109375 42.58544425738492),2023-03-08
100279,4247,empty strain - H5N1 (HPAI non. Plt),,20/03/2022,23/08/2022,Resolved,1,,Macomb County,Birds,Domestic,No,42.597,-82.866,domestic,FALSE,POINT (-82.869873046875 42.59353262564994),2022-03-20
101864,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,13/09/2022,Resolved,1,,Macomb County,Birds,Domestic,No,42.593,-82.864,domestic,FALSE,POINT (-82.85888671875 42.59353262564994),2022-04-10
106908,4247,H5N1 (HPAI non. Plt),,12/09/2022,15/02/2023,Resolved,1,,Macomb County,Birds,Domestic,No,42.597,-82.881,domestic,FALSE,POINT (-82.880859375 42.59353262564994),2022-09-12
101865,4247,empty strain - H5N1 (HPAI non. Plt),,11/04/2022,22/09/2022,Resolved,1,,Livingston County,Birds,Domestic,No,42.602,-83.95,domestic,FALSE,POINT (-83.946533203125 42.60161994432798),2022-04-11
134756,4247,H5N1 (HPAI non. Plt),,16/02/2024,30/06/2024,Resolved,1,,Essex County,Melanitta perspicillata,Wild,No,42.613,-70.661,wild,FALSE,POINT (-70.6640625 42.60970621339408),2024-02-16
148251,4247,H5N1 (HPAI non. Plt),,3/01/2025,,Continuing,1,,Oakland County ,Birds,Domestic,No,42.634,-83.327,domestic,FALSE,POINT (-83.331298828125 42.63395872267313),2025-01-03
109467,4247,H5N1 (HPAI non. Plt),,17/10/2022,31/12/2022,Resolved,1,,Albany County,Falco columbarius,Wild,No,42.652,-73.756,wild,FALSE,POINT (-73.751220703125 42.650121813680215),2022-10-17
101102,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,8/12/2022,Resolved,1,,Rock County,Birds,Domestic,No,42.67,-89.022,domestic,FALSE,POINT (-89.022216796875 42.666280705649285),2022-03-25
102973,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,4/10/2022,Resolved,1,,Oakland County,Birds,Domestic,No,42.676,-83.269,domestic,FALSE,POINT (-83.265380859375 42.67435857693383),2022-04-26
139296,4247,H5N1 (HPAI non. Plt),,30/11/2023,30/12/2023,Resolved,1,,Saint Clair County,Clangula hyemalis,Wild,No,42.7,-82.506,wild,FALSE,POINT (-82.50732421875 42.69858589169843),2023-11-30
131577,4247,H5N1 (HPAI non. Plt),,30/01/2024,11/06/2024,Resolved,1,,Essex County,Birds,Domestic,No,42.801,-70.874,domestic,FALSE,POINT (-70.872802734375 42.80346172417077),2024-01-30
105536,4247,H5N1 (HPAI non. Plt),,25/07/2022,31/12/2022,Resolved,1,,Seneca County,Megascops asio,Wild,No,42.905,-76.862,wild,FALSE,POINT (-76.8603515625 42.90816007196054),2022-07-25
110397,4247,H5N1 (HPAI non. Plt),,12/09/2022,31/12/2022,Resolved,1,,Seneca County,Podilymbus podiceps,Wild,No,42.908,-76.844,wild,FALSE,POINT (-76.849365234375 42.90816007196054),2022-09-12
101552,4247,empty strain - H5N1 (HPAI non. Plt),,5/04/2022,30/06/2022,Resolved,1,,Cayuga County,Accipiter cooperii,Wild,No,42.928,-76.558,wild,FALSE,POINT (-76.552734375 42.92425175387069),2022-04-05
103498,4247,empty strain - H5N1 (HPAI non. Plt),,4/05/2022,30/06/2022,Resolved,1,,Milwaukee County,Phalacrocorax auritus,Wild,No,42.936,-87.897,wild,FALSE,POINT (-87.901611328125 42.93229601903059),2022-05-04
101229,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,30/06/2022,Resolved,1,,Rockingham County,Bubo scandiacus,Wild,No,42.983,-71.045,wild,FALSE,POINT (-71.048583984375 42.98053954751643),2022-03-15
134607,4247,H5N1 (HPAI non. Plt),,3/05/2024,17/09/2024,Resolved,1,,Ionia 04,Birds,Domestic,No,42.983,-85.057,domestic,FALSE,POINT (-85.05615234375 42.98053954751643),2024-05-03
135295,4247,H5N1 (HPAI non. Plt),,16/05/2024,30/06/2024,Resolved,1,,Ionia County,Sturnus vulgaris,Wild,No,42.983,-85.056,wild,FALSE,POINT (-85.05615234375 42.98053954751643),2024-05-16
101231,4247,empty strain - H5N1 (HPAI non. Plt),,24/03/2022,30/06/2022,Resolved,1,,Saint Clair County,Cygnus columbianus,Wild,No,42.998,-82.441,wild,FALSE,POINT (-82.44140625 42.9966123184214),2022-03-24
97456,4247,empty strain - H5N1 (HPAI non. Plt),,9/02/2022,30/06/2022,Resolved,1,,Rockingham County,Anas platyrhynchos,Wild,No,43.013,-71.057,wild,FALSE,POINT (-71.0595703125 43.012680886420355),2022-02-09
101550,4247,empty strain - H5N1 (HPAI non. Plt),,31/03/2022,9/09/2022,Resolved,1,,Fulton County,Birds,Domestic,No,43.015,-74.384,domestic,FALSE,POINT (-74.388427734375 43.012680886420355),2022-03-31
102123,4247,empty strain - H5N1 (HPAI non. Plt),,23/03/2022,30/06/2022,Resolved,1,,Onondaga County,Anas formosa,Wild,No,43.016,-76.115,wild,FALSE,POINT (-76.11328125 43.012680886420355),2022-03-23
108213,4247,H5N1 (HPAI non. Plt),,30/09/2022,9/02/2023,Resolved,1,,Genesee County,Birds,Domestic,No,43.01,-83.58,domestic,FALSE,POINT (-83.583984375 43.012680886420355),2022-09-30
