outbreakId,reportId,diseaseName,diseaseType,startDate,endDate,status,totalOutbreaks,totalCases,locationName,species,animalCategoryLabel,isClusterLabel,latitude,longitude,animalCategory,isCluster,geometry
108978,4247,H5N1 (HPAI non. Plt),,27/10/2022,31/12/2022,Resolved,1,,Suffolk County,"Estrildidae (incognita), Psittacidae (incognita)",Wild,No,40.82,-73.222,wild,FALSE,POINT (-73.223876953125 40.822123575169456)
113101,4247,H5N1 (HPAI non. Plt),,16/01/2023,27/06/2023,Resolved,1,,Suffolk County,Birds,Domestic,No,40.826,-73.232,domestic,FALSE,POINT (-73.23486328125 40.822123575169456)
109164,4247,H5N1 (HPAI non. Plt),,9/10/2022,13/02/2023,Resolved,1,,Warren County,Birds,Domestic,No,40.827,-75.076,domestic,FALSE,POINT (-75.08056640625 40.83043687764922)
152598,4247,H5N1 (HPAI non. Plt),,18/02/2025,,Continuing,1,,Butler County,Birds,Domestic,No,40.859,-79.897,domestic,FALSE,POINT (-79.892578125 40.85537053192493)
106592,4247,H5N1 (HPAI non. Plt),,1/08/2022,14/02/2023,Resolved,1,,Ashland County,Birds,Domestic,No,40.891,-82.305,domestic,FALSE,POINT (-82.3095703125 40.88860081193033)
108623,4247,H5N1 (HPAI non. Plt),,26/10/2022,3/03/2023,Resolved,1,,Bergen County,Birds,Domestic,No,40.903,-74.03,domestic,FALSE,POINT (-74.02587890625 40.90520969727359)
97908,4247,empty strain - H5N1 (HPAI non. Plt),,13/02/2022,1/08/2022,Resolved,1,,Suffolk County,Birds,Domestic,No,40.937,-72.702,domestic,FALSE,POINT (-72.696533203125 40.93841495689796)
151606,4247,H5N1 (HPAI non. Plt),,19/02/2025,,Continuing,1,,Jasper County,Birds,Domestic,No,40.936,-87.151,domestic,FALSE,POINT (-87.154541015625 40.93841495689796)
101872,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,30/06/2022,Resolved,1,,Suffolk County,Phasianidae (incognita),Wild,No,40.961,-72.709,wild,FALSE,POINT (-72.70751953125 40.963307953073524)
99258,4247,empty strain - H5N1 (HPAI non. Plt),,26/02/2022,30/06/2022,Resolved,1,,Suffolk County,Calidris alba,Wild,No,40.974,-72.67,wild,FALSE,POINT (-72.674560546875 40.971603532799094)
102982,4247,empty strain - H5N1 (HPAI non. Plt),,8/04/2022,30/06/2022,Resolved,1,,Suffolk County,Corvus ossifragus,Wild,No,40.97,-72.653,wild,FALSE,POINT (-72.652587890625 40.971603532799094)
107405,4247,H5N1 (HPAI non. Plt),,29/09/2022,17/02/2023,Resolved,1,,Monroe County,Birds,Domestic,No,40.983,-75.192,domestic,FALSE,POINT (-75.1904296875 40.979898069620134)
151503,4247,H5N1 (HPAI non. Plt),,27/01/2025,,Continuing,1,,Monroe County,Birds,Domestic,No,40.987,-75.195,domestic,FALSE,POINT (-75.1904296875 40.98819156349393)
104185,4247,H5N1 (HPAI non. Plt),,1/06/2022,31/10/2022,Resolved,1,,Allen County,Birds,Domestic,No,41.067,-85.161,domestic,FALSE,POINT (-85.166015625 41.07106913080642)
103355,4247,empty strain - H5N1 (HPAI non. Plt),,10/05/2022,9/10/2022,Resolved,1,,Allen County,Birds,Domestic,No,41.081,-85.094,domestic,FALSE,POINT (-85.089111328125 41.07935114946898)
106873,4247,H5N1 (HPAI non. Plt),,9/09/2022,14/02/2023,Resolved,1,,Summit County,Birds,Domestic,No,41.083,-81.52,domestic,FALSE,POINT (-81.5185546875 41.07935114946898)
132567,4247,H5N1 (HPAI non. Plt),,19/02/2024,22/06/2024,Resolved,1,,Allen County,Birds,Domestic,No,41.08,-85.138,domestic,FALSE,POINT (-85.133056640625 41.07935114946898)
132700,4247,H5N1 (HPAI non. Plt),,17/02/2024,25/06/2024,Resolved,1,,Mahoning County,Birds,Domestic,No,41.099,-80.651,domestic,FALSE,POINT (-80.650634765625 41.09591205639546)
107399,4247,H5N1 (HPAI non. Plt),,28/09/2022,6/03/2023,Resolved,1,,Portage County,Birds,Domestic,No,41.157,-81.22,domestic,FALSE,POINT (-81.221923828125 41.153842357114485)
152597,4247,H5N1 (HPAI non. Plt),,12/02/2025,,Continuing,1,,Luzerne County,Birds,Domestic,No,41.252,-75.88,domestic,FALSE,POINT (-75.882568359375 41.253032440653186)
105540,4247,H5N1 (HPAI non. Plt),,1/06/2022,30/06/2022,Resolved,1,,Nantucket County,Pandion haliaetus,Wild,No,41.295,-69.979,wild,FALSE,POINT (-69.98291015625 41.29431726315258)
149529,4247,H5N1 (HPAI non. Plt),,19/01/2025,,Continuing,1,,New Haven,Birds,Domestic,No,41.307,-72.926,domestic,FALSE,POINT (-72.92724609375 41.31082388091818)
107406,4247,H5N1 (HPAI non. Plt),,28/09/2022,6/02/2023,Resolved,1,,New Haven County,Birds,Domestic,No,41.325,-72.903,domestic,FALSE,POINT (-72.9052734375 41.32732632036621)
101234,4247,empty strain - H5N1 (HPAI non. Plt),,2/03/2022,30/06/2022,Resolved,1,,Sandusky County,Haliaeetus leucocephalus,Wild,No,41.35,-83.112,wild,FALSE,POINT (-83.111572265625 41.35207214451293)
148264,4247,H5N1 (HPAI non. Plt),,12/01/2025,,Continuing,1,,New London,Birds,Domestic,No,41.355,-72.1,domestic,FALSE,POINT (-72.103271484375 41.35207214451293)
151597,4247,H5N1 (HPAI non. Plt),,30/01/2025,,Continuing,1,,New London County,Birds,Domestic,No,41.355,-72.1,domestic,FALSE,POINT (-72.103271484375 41.35207214451293)
98479,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,12/08/2022,Resolved,1,,New London County,Birds,Domestic,No,41.363,-72.116,domestic,FALSE,POINT (-72.1142578125 41.36031866306709)
142380,4247,H5N1 (HPAI non. Plt),,22/10/2024,,Continuing,1,,Venango County,Birds,Domestic,No,41.397,-79.827,domestic,FALSE,POINT (-79.82666015625 41.39329428878486)
149531,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Putnam County,Birds,Domestic,No,41.426,-73.678,domestic,FALSE,POINT (-73.67431640625 41.42625319507269)
99300,4247,empty strain - H5N1 (HPAI non. Plt),,10/03/2022,30/06/2022,Resolved,1,,Erie County,Larus argentatus,Wild,No,41.444,-82.778,wild,FALSE,POINT (-82.781982421875 41.44272637767213)
104785,4247,H5N1 (HPAI non. Plt),,6/07/2022,31/12/2022,Resolved,1,,Washington County,Larus marinus,Wild,No,41.451,-71.514,wild,FALSE,POINT (-71.510009765625 41.4509614012039)
149525,4247,H5N1 (HPAI non. Plt),,19/01/2025,,Continuing,1,,Washington County,Birds,Domestic,No,41.448,-71.47,domestic,FALSE,POINT (-71.466064453125 41.4509614012039)
106867,4247,H5N1 (HPAI non. Plt),,3/09/2022,12/02/2023,Resolved,1,,Williams County,Birds,Domestic,No,41.474,-84.551,domestic,FALSE,POINT (-84.55078125 41.47566020027821)
103189,4247,empty strain - H5N1 (HPAI non. Plt),,4/05/2022,30/06/2022,Resolved,1,,Cuyahoga County,Falco peregrinus,Wild,No,41.494,-81.685,wild,FALSE,POINT (-81.683349609375 41.49212083968777)
108158,4247,H5N1 (HPAI non. Plt),,16/10/2022,21/02/2023,Resolved,1,,Newport County,Birds,Domestic,No,41.506,-71.291,domestic,FALSE,POINT (-71.290283203125 41.50857729743936)
99297,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Will County,Branta canadensis,Wild,No,41.513,-88.09,wild,FALSE,POINT (-88.08837890625 41.51680395810118)
97917,4247,empty strain - H5N1 (HPAI non. Plt),,16/02/2022,30/06/2022,Resolved,1,,Middlesex County,Anas platyrhynchos,Wild,No,41.555,-72.575,wild,FALSE,POINT (-72.57568359375 41.557921577804194)
131575,4247,H5N1 (HPAI non. Plt),,29/01/2024,4/06/2024,Resolved,1,,Wayne County,Birds,Domestic,No,41.575,-75.254,domestic,FALSE,POINT (-75.25634765625 41.57436130598913)
108634,4247,H5N1 (HPAI non. Plt),,31/10/2022,3/04/2023,Resolved,1,,Sullivan County,Birds,Domestic,No,41.663,-74.677,domestic,FALSE,POINT (-74.674072265625 41.66470503009205)
98116,4247,empty strain - H5N1 (HPAI non. Plt),,7/02/2022,1/08/2022,Resolved,1,,Dutchess County,Phasianidae (incognita),Wild,No,41.673,-73.894,wild,FALSE,POINT (-73.89404296875 41.67291181960209)
100285,4247,empty strain - H5N1 (HPAI non. Plt),,16/03/2022,30/06/2022,Resolved,1,,Barnstable County,Buteo jamaicensis,Wild,No,41.676,-70.345,wild,FALSE,POINT (-70.345458984375 41.67291181960209)
105539,4247,H5N1 (HPAI non. Plt),,1/06/2022,30/06/2022,Resolved,1,,Barnstable County,Morus bassanus,Wild,No,41.676,-70.343,wild,FALSE,POINT (-70.345458984375 41.67291181960209)
105538,4247,H5N1 (HPAI non. Plt),,6/07/2022,31/12/2022,Resolved,1,,Barnstable County,Somateria mollissima,Wild,No,41.68,-70.417,wild,FALSE,POINT (-70.42236328125 41.68111756290651)
98478,4247,empty strain - H5N1 (HPAI non. Plt),,1/03/2022,30/06/2022,Resolved,1,,Barnstable County,Branta canadensis,Wild,No,41.687,-70.3,wild,FALSE,POINT (-70.301513671875 41.68932225997045)
102122,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,30/06/2022,Resolved,1,,Cook County,Phalacrocoracidae (incognita),Wild,No,41.694,-87.567,wild,FALSE,POINT (-87.572021484375 41.697525910759026)
130332,4247,H5N1 (HPAI non. Plt),,1/01/2024,21/05/2024,Resolved,1,,Barnstable 01,Birds,Domestic,No,41.7,-70.303,domestic,FALSE,POINT (-70.301513671875 41.697525910759026)
114305,4247,empty strain - H5N1 (HPAI non. Plt),,6/02/2023,19/06/2023,Resolved,1,,Tioga County,Birds,Domestic,No,41.747,-77.302,domestic,FALSE,POINT (-77.2998046875 41.746725841769376)
102896,4247,empty strain - H5N1 (HPAI non. Plt),,21/04/2022,23/10/2022,Resolved,1,,Kane County,Birds,Domestic,No,41.894,-88.345,domestic,FALSE,POINT (-88.341064453125 41.894099558113965)
106904,4247,H5N1 (HPAI non. Plt),,11/09/2022,17/02/2023,Resolved,1,,Bristol County,Birds,Domestic,No,41.902,-71.093,domestic,FALSE,POINT (-71.092529296875 41.902277040963696)
100489,4247,empty strain - H5N1 (HPAI non. Plt),,17/03/2022,30/06/2022,Resolved,1,,Monroe County,Strix varia,Wild,No,41.908,-83.375,wild,FALSE,POINT (-83.375244140625 41.9104534766642)
127576,4247,H5N1 (HPAI non. Plt),,11/11/2023,14/03/2024,Resolved,1,,Cass County,Birds,Domestic,No,41.912,-86.012,domestic,FALSE,POINT (-86.011962890625 41.9104534766642)
151603,4247,H5N1 (HPAI non. Plt),,7/02/2025,,Continuing,1,,Monroe County,Birds,Domestic,No,41.914,-83.397,domestic,FALSE,POINT (-83.397216796875 41.9104534766642)
98117,4247,empty strain - H5N1 (HPAI non. Plt),,19/02/2022,1/08/2022,Resolved,1,,Ulster County,Birds,Domestic,No,41.944,-73.97,domestic,FALSE,POINT (-73.970947265625 41.94314874732697)
149520,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Plymouth County,Birds,Domestic,No,41.94,-70.65,domestic,FALSE,POINT (-70.653076171875 41.94314874732697)
102694,4247,empty strain - H5N1 (HPAI non. Plt),,24/04/2022,3/10/2022,Resolved,1,,Branch County,Birds,Domestic,No,41.955,-85.033,domestic,FALSE,POINT (-85.0341796875 41.95131994679696)
101100,4247,empty strain - H5N1 (HPAI non. Plt),,26/03/2022,7/09/2022,Resolved,1,,Carroll County,Birds,Domestic,No,42.086,-89.977,domestic,FALSE,POINT (-89.97802734375 42.090070068683985)
112079,4247,H5N1 (HPAI non. Plt),,19/12/2022,31/12/2022,Resolved,1,,Erie County,Melanitta fusca,Wild,No,42.129,-80.085,wild,FALSE,POINT (-80.09033203125 42.13082130188812)
146555,4247,H5N1 (HPAI non. Plt),,23/12/2024,,Continuing,1,,Jackson County,Birds,Domestic,No,42.231,-84.426,domestic,FALSE,POINT (-84.429931640625 42.22851735620853)
98119,4247,empty strain - H5N1 (HPAI non. Plt),,22/02/2022,3/08/2022,Resolved,1,,Kalamazoo County,Birds,Domestic,No,42.256,-85.535,domestic,FALSE,POINT (-85.53955078125 42.25291778330197)
103348,4247,empty strain - H5N1 (HPAI non. Plt),,8/05/2022,13/10/2022,Resolved,1,,Boone County,Birds,Domestic,No,42.268,-88.874,domestic,FALSE,POINT (-88.87939453125 42.26917949243506)
101556,4247,empty strain - H5N1 (HPAI non. Plt),,9/03/2022,30/06/2022,Resolved,1,,Kalamazoo County,Cygnus atratus,Wild,No,42.279,-85.585,wild,FALSE,POINT (-85.58349609375 42.2773087742371)
152604,4247,H5N1 (HPAI non. Plt),,15/02/2025,,Continuing,1,,Delaware County,Birds,Domestic,No,42.278,-74.917,domestic,FALSE,POINT (-74.915771484375 42.2773087742371)
148252,4247,H5N1 (HPAI non. Plt),,9/01/2025,,Continuing,1,,Wayne County,Birds,Domestic,No,42.33,-83.043,domestic,FALSE,POINT (-83.045654296875 42.32606244456201)
108619,4247,H5N1 (HPAI non. Plt),,26/10/2022,6/03/2023,Resolved,1,,Middlesex County,Birds,Domestic,No,42.398,-71.142,domestic,FALSE,POINT (-71.1474609375 42.39912215986001)
101085,4247,empty strain - H5N1 (HPAI non. Plt),,18/03/2022,31/08/2022,Resolved,1,,Berkshire County,Birds,Domestic,No,42.465,-73.288,domestic,FALSE,POINT (-73.289794921875 42.463992800170615)
115794,4247,H5N1 (HPAI non. Plt),,8/03/2023,20/07/2023,Resolved,1,,Eaton County,Birds,Domestic,No,42.582,-84.847,domestic,FALSE,POINT (-84.847412109375 42.58544425738492)
100279,4247,empty strain - H5N1 (HPAI non. Plt),,20/03/2022,23/08/2022,Resolved,1,,Macomb County,Birds,Domestic,No,42.597,-82.866,domestic,FALSE,POINT (-82.869873046875 42.59353262564994)
101864,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,13/09/2022,Resolved,1,,Macomb County,Birds,Domestic,No,42.593,-82.864,domestic,FALSE,POINT (-82.85888671875 42.59353262564994)
106908,4247,H5N1 (HPAI non. Plt),,12/09/2022,15/02/2023,Resolved,1,,Macomb County,Birds,Domestic,No,42.597,-82.881,domestic,FALSE,POINT (-82.880859375 42.59353262564994)
101865,4247,empty strain - H5N1 (HPAI non. Plt),,11/04/2022,22/09/2022,Resolved,1,,Livingston County,Birds,Domestic,No,42.602,-83.95,domestic,FALSE,POINT (-83.946533203125 42.60161994432798)
134756,4247,H5N1 (HPAI non. Plt),,16/02/2024,30/06/2024,Resolved,1,,Essex County,Melanitta perspicillata,Wild,No,42.613,-70.661,wild,FALSE,POINT (-70.6640625 42.60970621339408)
148251,4247,H5N1 (HPAI non. Plt),,3/01/2025,,Continuing,1,,Oakland County ,Birds,Domestic,No,42.634,-83.327,domestic,FALSE,POINT (-83.331298828125 42.63395872267313)
109467,4247,H5N1 (HPAI non. Plt),,17/10/2022,31/12/2022,Resolved,1,,Albany County,Falco columbarius,Wild,No,42.652,-73.756,wild,FALSE,POINT (-73.751220703125 42.650121813680215)
101102,4247,empty strain - H5N1 (HPAI non. Plt),,25/03/2022,8/12/2022,Resolved,1,,Rock County,Birds,Domestic,No,42.67,-89.022,domestic,FALSE,POINT (-89.022216796875 42.666280705649285)
102973,4247,empty strain - H5N1 (HPAI non. Plt),,26/04/2022,4/10/2022,Resolved,1,,Oakland County,Birds,Domestic,No,42.676,-83.269,domestic,FALSE,POINT (-83.265380859375 42.67435857693383)
139296,4247,H5N1 (HPAI non. Plt),,30/11/2023,30/12/2023,Resolved,1,,Saint Clair County,Clangula hyemalis,Wild,No,42.7,-82.506,wild,FALSE,POINT (-82.50732421875 42.69858589169843)
131577,4247,H5N1 (HPAI non. Plt),,30/01/2024,11/06/2024,Resolved,1,,Essex County,Birds,Domestic,No,42.801,-70.874,domestic,FALSE,POINT (-70.872802734375 42.80346172417077)
105536,4247,H5N1 (HPAI non. Plt),,25/07/2022,31/12/2022,Resolved,1,,Seneca County,Megascops asio,Wild,No,42.905,-76.862,wild,FALSE,POINT (-76.8603515625 42.90816007196054)
110397,4247,H5N1 (HPAI non. Plt),,12/09/2022,31/12/2022,Resolved,1,,Seneca County,Podilymbus podiceps,Wild,No,42.908,-76.844,wild,FALSE,POINT (-76.849365234375 42.90816007196054)
101552,4247,empty strain - H5N1 (HPAI non. Plt),,5/04/2022,30/06/2022,Resolved,1,,Cayuga County,Accipiter cooperii,Wild,No,42.928,-76.558,wild,FALSE,POINT (-76.552734375 42.92425175387069)
103498,4247,empty strain - H5N1 (HPAI non. Plt),,4/05/2022,30/06/2022,Resolved,1,,Milwaukee County,Phalacrocorax auritus,Wild,No,42.936,-87.897,wild,FALSE,POINT (-87.901611328125 42.93229601903059)
101229,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,30/06/2022,Resolved,1,,Rockingham County,Bubo scandiacus,Wild,No,42.983,-71.045,wild,FALSE,POINT (-71.048583984375 42.98053954751643)
134607,4247,H5N1 (HPAI non. Plt),,3/05/2024,17/09/2024,Resolved,1,,Ionia 04,Birds,Domestic,No,42.983,-85.057,domestic,FALSE,POINT (-85.05615234375 42.98053954751643)
135295,4247,H5N1 (HPAI non. Plt),,16/05/2024,30/06/2024,Resolved,1,,Ionia County,Sturnus vulgaris,Wild,No,42.983,-85.056,wild,FALSE,POINT (-85.05615234375 42.98053954751643)
101231,4247,empty strain - H5N1 (HPAI non. Plt),,24/03/2022,30/06/2022,Resolved,1,,Saint Clair County,Cygnus columbianus,Wild,No,42.998,-82.441,wild,FALSE,POINT (-82.44140625 42.9966123184214)
97456,4247,empty strain - H5N1 (HPAI non. Plt),,9/02/2022,30/06/2022,Resolved,1,,Rockingham County,Anas platyrhynchos,Wild,No,43.013,-71.057,wild,FALSE,POINT (-71.0595703125 43.012680886420355)
101550,4247,empty strain - H5N1 (HPAI non. Plt),,31/03/2022,9/09/2022,Resolved,1,,Fulton County,Birds,Domestic,No,43.015,-74.384,domestic,FALSE,POINT (-74.388427734375 43.012680886420355)
102123,4247,empty strain - H5N1 (HPAI non. Plt),,23/03/2022,30/06/2022,Resolved,1,,Onondaga County,Anas formosa,Wild,No,43.016,-76.115,wild,FALSE,POINT (-76.11328125 43.012680886420355)
108213,4247,H5N1 (HPAI non. Plt),,30/09/2022,9/02/2023,Resolved,1,,Genesee County,Birds,Domestic,No,43.01,-83.58,domestic,FALSE,POINT (-83.583984375 43.012680886420355)
108628,4247,H5N1 (HPAI non. Plt),,31/10/2022,5/04/2023,Resolved,1,,Waukesha County,Birds,Domestic,No,43.012,-88.228,domestic,FALSE,POINT (-88.231201171875 43.012680886420355)
99304,4247,empty strain - H5N1 (HPAI non. Plt),,13/03/2022,16/08/2022,Resolved,1,,Rockingham County,Birds,Domestic,No,43.017,-71.05,domestic,FALSE,POINT (-71.048583984375 43.02071359427862)
132626,4247,H5N1 (HPAI non. Plt),,16/02/2024,5/07/2024,Resolved,1,,Onondaga County,Birds,Domestic,No,43.047,-76.148,domestic,FALSE,POINT (-76.146240234375 43.04480541304369)
108437,4247,H5N1 (HPAI non. Plt),,23/10/2022,16/03/2023,Resolved,1,,Wayne County,Birds,Domestic,No,43.06,-76.992,domestic,FALSE,POINT (-76.9921875 43.060861371343265)
101567,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,30/06/2022,Resolved,1,,Onondaga County,Anatidae (incognita),Wild,No,43.066,-76.184,wild,FALSE,POINT (-76.17919921875 43.06888777416961)
151604,4247,H5N1 (HPAI non. Plt),,6/02/2025,,Continuing,1,,Madison County,Birds,Domestic,No,43.08,-75.705,domestic,FALSE,POINT (-75.706787109375 43.076913126087106)
132699,4247,H5N1 (HPAI non. Plt),,19/02/2024,29/06/2024,Resolved,1,,Monroe County,Birds,Domestic,No,43.154,-77.612,domestic,FALSE,POINT (-77.607421875 43.1571088409533)
116480,4247,H5N1 (HPAI non. Plt),,13/03/2023,24/07/2023,Resolved,1,,Washington County,Birds,Domestic,No,43.287,-73.588,domestic,FALSE,POINT (-73.58642578125 43.28520334369384)
111445,4247,H5N1 (HPAI non. Plt),,5/12/2022,2/05/2023,Resolved,1,,Sanilac County,Birds,Domestic,No,43.421,-82.831,domestic,FALSE,POINT (-82.825927734375 43.421008829947255)
102676,4247,empty strain - H5N1 (HPAI non. Plt),,22/04/2022,27/09/2022,Resolved,1,,Saginaw County,Birds,Domestic,No,43.434,-83.913,domestic,FALSE,POINT (-83.91357421875 43.436965965218235)
102698,4247,empty strain - H5N1 (HPAI non. Plt),,28/04/2022,3/10/2022,Resolved,1,,Sauk County,Birds,Domestic,No,43.464,-89.712,domestic,FALSE,POINT (-89.71435546875 43.460893780082586)
99309,4247,empty strain - H5N1 (HPAI non. Plt),,16/03/2022,17/08/2022,Resolved,1,,York County,Birds,Domestic,No,43.465,-70.754,domestic,FALSE,POINT (-70.751953125 43.468867614829264)
130282,4247,H5N1 (HPAI non. Plt),,4/01/2024,10/05/2024,Resolved,1,,York County,Birds,Domestic,No,43.474,-70.715,domestic,FALSE,POINT (-70.718994140625 43.47684039777894)
99302,4247,empty strain - H5N1 (HPAI non. Plt),,7/03/2022,14/08/2022,Resolved,1,,York County,Birds,Domestic,No,43.489,-70.712,domestic,FALSE,POINT (-70.7080078125 43.492782808225)
112760,4247,H5N1 (HPAI non. Plt),,18/01/2023,29/08/2023,Resolved,1,,Belknap County,Birds,Domestic,No,43.542,-71.485,domestic,FALSE,POINT (-71.488037109375 43.54058479482876)
101858,4247,empty strain - H5N1 (HPAI non. Plt),,10/04/2022,21/09/2022,Resolved,1,42,Columbia County,Birds,Domestic,No,43.555,-89.469,domestic,FALSE,POINT (-89.47265625 43.556510375047566)
102121,4247,empty strain - H5N1 (HPAI non. Plt),,15/04/2022,30/06/2022,Resolved,1,,Columbia County,Cygnus buccinator,Wild,No,43.556,-89.47,wild,FALSE,POINT (-89.47265625 43.556510375047566)
128520,4247,H5N1 (HPAI non. Plt),,15/11/2023,1/04/2024,Resolved,1,,Bay County,Birds,Domestic,No,43.603,-83.886,domestic,FALSE,POINT (-83.880615234375 43.60426186809619)
149524,4247,H5N1 (HPAI non. Plt),,15/01/2025,,Continuing,1,,Windosr County,Birds,Domestic,No,43.649,-72.318,domestic,FALSE,POINT (-72.322998046875 43.65197548731186)
104774,4247,H5N1 (HPAI non. Plt),,22/06/2022,26/11/2022,Resolved,1,,Cumberland County,Birds,Domestic,No,43.656,-70.285,domestic,FALSE,POINT (-70.279541015625 43.6599240747891)
152602,4247,H5N1 (HPAI non. Plt),,11/02/2025,,Continuing,1,,Cumberland County,Birds,Domestic,No,43.659,-70.254,domestic,FALSE,POINT (-70.257568359375 43.6599240747891)
101860,4247,empty strain - H5N1 (HPAI non. Plt),,1/04/2022,22/09/2022,Resolved,1,,Sheboygan County,Birds,Domestic,No,43.719,-87.708,domestic,FALSE,POINT (-87.703857421875 43.71553472620511)
102695,4247,empty strain - H5N1 (HPAI non. Plt),,20/04/2022,6/10/2022,Resolved,1,,Fond du Lac County,Birds,Domestic,No,43.737,-88.444,domestic,FALSE,POINT (-88.43994140625 43.73935207915471)
109468,4247,H5N1 (HPAI non. Plt),,27/10/2022,31/12/2022,Resolved,1,,Jefferson County,Bonasa umbellus,Wild,No,43.975,-75.911,wild,FALSE,POINT (-75.91552734375 43.97700467496409)
101099,4247,empty strain - H5N1 (HPAI non. Plt),,27/03/2022,28/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.012,-69.696,domestic,FALSE,POINT (-69.697265625 44.00862011541537)
98951,4247,empty strain - H5N1 (HPAI non. Plt),,7/03/2022,11/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.063,-69.49,domestic,FALSE,POINT (-69.488525390625 44.06390660801779)
99306,4247,empty strain - H5N1 (HPAI non. Plt),,14/03/2022,16/08/2022,Resolved,1,,Lincoln County,Birds,Domestic,No,44.065,-69.701,domestic,FALSE,POINT (-69.697265625 44.06390660801779)
98118,4247,empty strain - H5N1 (HPAI non. Plt),,19/02/2022,26/07/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.097,-69.131,domestic,FALSE,POINT (-69.1259765625 44.095475729466386)
107345,4247,H5N1 (HPAI non. Plt),,6/09/2022,31/12/2022,Resolved,1,,Manitowoc County,Ardea alba,Wild,No,44.104,-87.689,wild,FALSE,POINT (-87.69287109375 44.10336537791153)
133389,4247,H5N1 (HPAI non. Plt),,8/03/2024,16/07/2024,Resolved,1,,Knox County,Birds,Domestic,No,44.103,-69.111,domestic,FALSE,POINT (-69.114990234375 44.10336537791153)
101098,4247,empty strain - H5N1 (HPAI non. Plt),,21/03/2022,27/08/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.111,-69.135,domestic,FALSE,POINT (-69.136962890625 44.111253973571564)
97910,4247,empty strain - H5N1 (HPAI non. Plt),,14/02/2022,21/07/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.129,-69.151,domestic,FALSE,POINT (-69.14794921875 44.12702800650004)
103499,4247,empty strain - H5N1 (HPAI non. Plt),,12/05/2022,30/06/2022,Resolved,1,,Manitowoc County,Oxyura jamaicensis,Wild,No,44.129,-87.693,wild,FALSE,POINT (-87.69287109375 44.12702800650004)
99308,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,19/08/2022,Resolved,1,,Knox County,Birds,Domestic,No,44.15,-69.17,domestic,FALSE,POINT (-69.169921875 44.15068115978093)
102118,4247,empty strain - H5N1 (HPAI non. Plt),,19/04/2022,30/06/2022,Resolved,1,,Washington County,Cathartes aura,Wild,No,44.247,-72.533,wild,FALSE,POINT (-72.53173828125 44.24519901522129)
113580,4247,H5N1 (HPAI non. Plt),,27/01/2023,4/06/2023,Resolved,1,,Kennebec County,Birds,Domestic,No,44.313,-69.778,domestic,FALSE,POINT (-69.774169921875 44.31598790519692)
131134,4247,H5N1 (HPAI non. Plt),,19/01/2024,25/05/2024,Resolved,1,,Kennebec County,Birds,Domestic,No,44.315,-69.777,domestic,FALSE,POINT (-69.774169921875 44.31598790519692)
101549,4247,empty strain - H5N1 (HPAI non. Plt),,30/03/2022,4/09/2022,Resolved,1,,Waldo County,Birds,Domestic,No,44.444,-69.066,domestic,FALSE,POINT (-69.071044921875 44.44162421758804)
102683,4247,empty strain - H5N1 (HPAI non. Plt),,18/04/2022,25/09/2022,Resolved,1,,Caledonia County,Birds,Domestic,No,44.447,-71.944,domestic,FALSE,POINT (-71.949462890625 44.44946753600692)
101869,4247,empty strain - H5N1 (HPAI non. Plt),,14/04/2022,30/06/2022,Resolved,1,,Brown County,Cygnus olor,Wild,No,44.5,-88.023,wild,FALSE,POINT (-88.0224609375 44.49650533109349)
113103,4247,H5N1 (HPAI non. Plt),,19/01/2023,28/05/2023,Resolved,1,,Hancock County,Birds,Domestic,No,44.543,-68.427,domestic,FALSE,POINT (-68.4228515625 44.54350521320819)
113581,4247,H5N1 (HPAI non. Plt),,11/01/2023,7/06/2023,Resolved,1,,Hancock County,Birds,Domestic,No,44.543,-68.425,domestic,FALSE,POINT (-68.4228515625 44.54350521320819)
110029,4247,H5N1 (HPAI non. Plt),,2/12/2022,8/04/2023,Resolved,1,,Lamoille County,Birds,Domestic,No,44.594,-72.618,domestic,FALSE,POINT (-72.61962890625 44.59046718130884)
98109,4247,empty strain - H5N1 (HPAI non. Plt),,23/02/2022,30/06/2022,Resolved,1,,Washington County,Anas rubripes,Wild,No,44.687,-67.483,wild,FALSE,POINT (-67.47802734375 44.68427737181224)
102115,4247,empty strain - H5N1 (HPAI non. Plt),,15/03/2022,26/08/2022,Resolved,1,,Washington County,Birds,Domestic,No,44.703,-67.487,domestic,FALSE,POINT (-67.489013671875 44.69989765840319)
